MarketName,High,Low,Volume,Last,BaseVolume,Bid,Ask,OpenBuyOrders,OpenSellOrders,PrevDay,Created
BTC-NEO,0.004519,0.004005,595228.06853202,0.00414022,2513.73889983,0.00414022,0.00414397,3082,28133,0.004516,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,595228.06853202,0.00414022,2513.73889983,0.00414022,0.00414397,3082,28133,0.004516,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,595228.06853202,0.00414022,2513.73889983,0.00413692,0.00414396,3082,28133,0.004516,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,595174.55886064,0.00414396,2513.49738992,0.00414022,0.00414396,3154,28055,0.0045118,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,595190.24219121,0.00414022,2513.56232234,0.00413692,0.00414022,3209,28109,0.0045118,2016-10-26T01:28:31.96
BTC-NEO,0.004505,0.004002,600821.14625293,0.004002,2522.89272561,0.004002,0.00400303,2937,27666,0.0044746,2016-10-26T01:28:31.96
BTC-NEO,0.004505,0.004002,601072.14327376,0.004002,2523.89683068,0.00400191,0.004002,2932,27791,0.00447461,2016-10-26T01:28:31.96
BTC-NEO,0.004505,0.00400174,601026.03709276,0.00400174,2523.66336507,0.00400174,0.004002,2962,27855,0.00447461,2016-10-26T01:28:31.96
BTC-NEO,0.004505,0.004001,601121.44789578,0.004001,2524.04110636,0.004001,0.004002,2961,27785,0.0045031,2016-10-26T01:28:31.96
BTC-NEO,0.004505,0.004001,601170.06553002,0.004001,2524.23562551,0.004001,0.004002,2948,28057,0.0045031,2016-10-26T01:28:31.96
BTC-NEO,0.004505,0.004001,601180.42765407,0.004001,2524.27475031,0.004001,0.004002,2947,28176,0.00450497,2016-10-26T01:28:31.96
BTC-NEO,0.004505,0.004001,601183.13923771,0.004001,2524.28543135,0.004001,0.004002,2970,28262,0.00450495,2016-10-26T01:28:31.96
BTC-NEO,0.004461,0.003869,617479.89955638,0.003872,2573.35667059,0.00387264,0.00388435,2572,27965,0.00439711,2016-10-26T01:28:31.96
BTC-NEO,0.004461,0.003869,617348.74996221,0.00387234,2572.77944469,0.00387237,0.00388435,2564,27845,0.00437959,2016-10-26T01:28:31.96
BTC-NEO,0.004461,0.003869,617437.91633964,0.00388435,2573.1254841,0.00387241,0.00388435,2563,27802,0.00439715,2016-10-26T01:28:31.96
BTC-NEO,0.004461,0.003869,617437.91633964,0.00388435,2573.1254841,0.00387401,0.00388435,2563,27802,0.00439715,2016-10-26T01:28:31.96
BTC-NEO,0.004461,0.003869,617475.04485136,0.00388435,2573.25490709,0.00387403,0.00388435,2570,27659,0.00437959,2016-10-26T01:28:31.96
BTC-NEO,0.004461,0.003869,617528.39126641,0.0038843,2573.46212056,0.00388001,0.0038843,2575,27641,0.00437959,2016-10-26T01:28:31.96
BTC-NEO,0.004461,0.00353,708850.52437038,0.00371989,2882.13824396,0.00371205,0.00373966,2475,27927,0.00434469,2016-10-26T01:28:31.96
BTC-NEO,0.004461,0.00353,709299.91938425,0.00370954,2883.80669434,0.00372,0.00374117,2466,27921,0.00434469,2016-10-26T01:28:31.96
BTC-NEO,0.004461,0.00353,709657.31863372,0.00374117,2885.14341896,0.00372001,0.00374116,2470,27943,0.00434469,2016-10-26T01:28:31.96
